OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL8798	0	0	0	1	0	no	no	no	no	no	30	2.73	11
ORTHOMCL8799	0	0	0	1	0	no	no	no	yes	no	30	2.31	13
ORTHOMCL8800	1	0	1	0	0	no	no	no	no	no	30	2.14	14
ORTHOMCL8801	1	0	1	1	1	no	no	no	yes	yes	30	1.36	22
ORTHOMCL8802	1	0	0	1	0	no	no	no	no	no	30	3.33	9
ORTHOMCL8803	1	1	1	1	1	no	no	no	no	yes	30	1.07	28
ORTHOMCL8804	0	1	0	0	0	no	yes	no	no	no	30	2.00	15
ORTHOMCL8805	0	1	0	0	0	no	no	no	no	no	30	6.00	5
ORTHOMCL8806	1	1	1	0	0	no	no	yes	no	no	30	1.20	25
ORTHOMCL8807	1	1	1	1	0	no	no	no	no	no	30	1.43	21
ORTHOMCL8808	0	1	0	0	0	no	no	no	no	no	30	6.00	5
ORTHOMCL8809	1	1	0	1	0	yes	no	no	no	no	30	1.11	27
ORTHOMCL8810	1	0	0	1	0	no	no	no	no	no	30	1.50	20
ORTHOMCL8811	0	0	1	0	0	no	no	no	no	no	30	2.73	11
ORTHOMCL8812	1	1	0	1	0	no	no	no	no	no	30	1.67	18
ORTHOMCL8813	1	1	0	1	1	no	no	no	no	yes	30	1.11	27
ORTHOMCL8814	0	0	0	1	0	no	no	no	yes	no	30	2.31	13
ORTHOMCL8815	1	1	1	1	0	no	no	no	no	no	30	3.00	10
ORTHOMCL8816	1	0	1	0	0	yes	no	no	no	no	30	1.76	17
ORTHOMCL8817	0	1	1	0	0	no	no	no	no	no	30	2.50	12
ORTHOMCL8818	1	1	1	1	1	no	no	no	no	yes	30	1.07	28
ORTHOMCL8819	0	0	1	0	0	no	no	no	no	no	30	2.73	11
ORTHOMCL8820	1	1	1	1	1	no	no	no	no	yes	30	1.76	17
ORTHOMCL8821	1	1	1	1	0	no	no	no	no	no	30	1.43	21
ORTHOMCL8822	1	0	1	0	0	no	no	no	no	no	30	3.00	10
ORTHOMCL8823	0	0	0	1	0	no	no	no	no	no	30	3.33	9
ORTHOMCL8824	0	1	0	1	0	no	no	no	yes	no	30	2.14	14
ORTHOMCL8825	1	1	0	0	0	no	no	no	no	no	30	2.00	15
ORTHOMCL8826	0	1	0	0	0	no	no	no	no	no	30	3.00	10
ORTHOMCL8827	1	0	1	1	0	no	no	no	no	no	30	1.67	18
ORTHOMCL8828	0	0	0	1	0	no	no	no	no	no	30	2.73	11
ORTHOMCL8829	0	1	0	1	1	no	no	no	no	yes	30	1.88	16
ORTHOMCL8830	1	0	0	0	0	no	no	no	no	no	30	6.00	5
ORTHOMCL8831	0	1	1	0	0	no	no	no	no	no	30	3.00	10
ORTHOMCL8832	0	0	1	0	0	no	no	no	no	no	30	2.73	11
ORTHOMCL8833	0	0	1	0	0	no	no	no	no	no	30	2.50	12
ORTHOMCL8834	0	1	0	1	0	no	no	no	no	no	30	2.00	15
ORTHOMCL8835	0	1	0	0	0	no	no	no	no	no	30	3.33	9
ORTHOMCL8836	1	0	0	1	0	yes	no	no	no	no	30	2.31	13
ORTHOMCL8837	0	1	1	1	0	no	no	no	no	no	30	1.15	26
ORTHOMCL8838	1	0	1	0	1	yes	no	yes	no	yes	30	1.30	23
ORTHOMCL8839	1	0	0	1	1	no	no	no	no	yes	30	1.43	21
ORTHOMCL8840	1	1	0	0	0	no	no	no	no	no	30	1.43	21
ORTHOMCL8841	1	1	1	1	1	no	no	no	no	yes	30	1.25	24
ORTHOMCL8842	0	1	0	0	0	no	no	no	no	no	30	2.31	13
ORTHOMCL8843	0	1	0	0	0	no	no	no	no	no	30	7.50	4
ORTHOMCL8844	0	0	0	1	0	no	no	no	no	no	30	3.00	10
ORTHOMCL8845	0	1	0	1	0	no	no	no	no	no	30	1.50	20
ORTHOMCL8846	0	1	0	0	0	no	no	no	no	no	30	4.29	7
ORTHOMCL8847	0	1	1	0	0	no	yes	yes	no	no	30	1.07	28
ORTHOMCL8848	1	1	1	1	1	no	no	no	no	yes	30	1.50	20
ORTHOMCL8849	1	0	0	0	0	no	no	no	no	no	30	3.75	8
ORTHOMCL8850	0	1	0	0	0	no	no	no	no	no	30	15.00	2
ORTHOMCL8851	0	0	0	1	1	no	no	no	yes	yes	30	2.14	14
ORTHOMCL8852	0	1	1	0	0	no	no	no	no	no	30	2.14	14
ORTHOMCL8853	0	1	1	0	1	no	no	yes	no	yes	30	1.25	24
ORTHOMCL8854	0	1	1	0	0	no	no	no	no	no	30	3.75	8
ORTHOMCL8855	0	0	1	0	0	no	no	yes	no	no	30	2.31	13
ORTHOMCL8856	0	0	0	1	0	no	no	no	yes	no	30	2.31	13
ORTHOMCL8857	0	0	1	0	0	no	no	no	no	no	30	3.33	9
ORTHOMCL8858	0	1	0	0	0	no	no	no	no	no	30	2.31	13
ORTHOMCL8859	0	1	0	0	0	no	no	no	no	no	30	2.31	13
ORTHOMCL8860	0	1	0	0	0	no	no	no	no	no	30	2.14	14
ORTHOMCL8861	0	0	0	1	0	no	no	no	no	no	30	4.29	7
ORTHOMCL8862	0	0	1	0	0	no	no	yes	no	no	30	2.31	13
ORTHOMCL8863	1	0	1	0	1	no	no	no	no	yes	30	3.75	8
ORTHOMCL8864	0	1	0	0	1	no	yes	no	no	yes	30	1.88	16
ORTHOMCL8865	0	1	0	1	0	no	no	no	yes	no	30	2.14	14
ORTHOMCL8866	0	1	0	0	0	no	no	no	no	no	30	3.00	10
ORTHOMCL8867	0	1	0	0	0	no	no	no	no	no	30	2.73	11
ORTHOMCL8868	0	0	1	0	0	no	no	no	no	no	30	6.00	5
ORTHOMCL8869	1	1	0	1	1	no	no	no	no	yes	29	1.21	24
ORTHOMCL8870	0	0	1	1	0	no	no	no	no	no	29	1.21	24
ORTHOMCL8871	1	1	1	1	1	no	no	no	no	yes	29	2.23	13
ORTHOMCL8872	1	0	1	1	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8873	1	1	0	1	0	yes	no	no	no	no	29	1.81	16
ORTHOMCL8874	1	1	0	0	0	no	yes	no	no	no	29	1.38	21
ORTHOMCL8875	1	1	0	1	1	yes	no	no	yes	yes	29	1.12	26
ORTHOMCL8876	1	1	1	0	0	yes	no	yes	no	no	29	1.21	24
ORTHOMCL8877	1	0	1	1	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8878	1	1	1	0	1	no	no	no	no	yes	29	1.26	23
ORTHOMCL8879	0	1	0	1	0	no	no	no	no	no	29	1.81	16
ORTHOMCL8880	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8881	1	1	0	1	0	no	no	no	no	no	29	1.12	26
ORTHOMCL8882	0	1	0	0	0	no	no	no	no	no	29	9.67	3
ORTHOMCL8883	1	0	0	1	0	no	no	no	no	no	29	1.93	15
ORTHOMCL8884	1	0	1	0	0	no	no	no	no	no	29	1.81	16
ORTHOMCL8885	1	0	1	0	1	yes	no	yes	no	yes	29	1.26	23
ORTHOMCL8886	0	0	1	1	0	no	no	yes	no	no	29	1.61	18
ORTHOMCL8887	1	1	0	1	0	no	no	no	no	no	29	1.45	20
ORTHOMCL8888	0	1	1	0	0	no	no	no	no	no	29	2.07	14
ORTHOMCL8889	1	1	0	1	1	no	no	no	no	yes	29	1.32	22
ORTHOMCL8890	0	0	1	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8891	0	0	1	1	0	no	no	no	yes	no	29	1.71	17
ORTHOMCL8892	1	1	1	1	1	no	no	no	no	yes	29	1.07	27
ORTHOMCL8893	0	0	1	0	0	no	no	yes	no	no	29	2.23	13
ORTHOMCL8894	1	0	0	1	0	no	no	no	no	no	29	2.90	10
ORTHOMCL8895	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL8896	1	1	0	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL8897	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8898	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL8899	0	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8900	0	1	0	1	0	no	no	no	yes	no	29	1.93	15
ORTHOMCL8901	1	1	0	1	0	no	no	no	no	no	29	5.80	5
ORTHOMCL8902	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8903	0	1	1	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL8904	0	1	0	1	0	no	no	no	no	no	29	9.67	3
ORTHOMCL8905	1	0	1	0	1	no	no	no	no	yes	29	3.62	8
ORTHOMCL8906	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8907	1	1	0	1	0	no	no	no	no	no	29	1.81	16
ORTHOMCL8908	1	0	1	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8909	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8910	0	0	0	1	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8911	1	1	0	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL8912	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8913	1	0	0	1	0	no	no	no	no	no	29	1.45	20
ORTHOMCL8914	1	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8915	0	0	1	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8916	0	1	0	0	1	no	no	no	no	yes	29	9.67	3
ORTHOMCL8917	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL8918	1	1	0	1	0	yes	no	no	no	no	29	1.61	18
ORTHOMCL8919	1	1	1	0	1	no	no	no	no	yes	29	1.71	17
ORTHOMCL8920	0	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8921	0	0	1	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8922	0	0	0	1	0	no	no	no	no	no	29	14.50	2
ORTHOMCL8923	1	1	1	1	0	no	no	no	yes	no	29	1.21	24
ORTHOMCL8924	0	0	1	0	0	no	no	yes	no	no	29	2.23	13
ORTHOMCL8925	1	1	0	1	0	no	no	no	no	no	29	1.93	15
ORTHOMCL8926	1	1	0	1	1	no	no	no	no	yes	29	1.32	22
ORTHOMCL8927	0	1	1	1	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8928	1	1	1	1	0	no	no	no	no	no	29	1.26	23
ORTHOMCL8929	0	1	0	0	0	no	no	no	no	no	29	5.80	5
ORTHOMCL8930	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL8931	0	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8932	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8933	1	1	0	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL8934	1	1	1	1	0	no	no	no	no	no	29	1.26	23
ORTHOMCL8935	1	1	0	1	0	no	no	no	no	no	29	2.07	14
ORTHOMCL8936	0	1	0	0	0	no	no	no	no	no	29	14.50	2
ORTHOMCL8937	0	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8938	1	1	0	1	0	no	no	no	yes	no	29	1.32	22
ORTHOMCL8939	0	0	0	1	0	no	no	no	no	no	29	2.90	10
ORTHOMCL8940	0	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8941	0	1	0	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL8942	1	1	1	0	1	no	no	no	no	yes	29	1.45	20
ORTHOMCL8943	0	0	1	1	0	no	no	yes	no	no	29	2.07	14
ORTHOMCL8944	0	1	0	1	0	no	no	no	yes	no	29	2.07	14
ORTHOMCL8945	1	1	1	0	0	no	no	no	no	no	29	1.26	23
ORTHOMCL8946	0	0	1	0	0	no	no	no	no	no	29	4.83	6
ORTHOMCL8947	1	0	1	0	0	no	no	yes	no	no	29	1.38	21
ORTHOMCL8948	0	1	1	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8949	1	1	0	0	0	no	no	no	no	no	29	4.14	7
ORTHOMCL8950	0	0	0	1	1	no	no	no	yes	yes	29	2.07	14
ORTHOMCL8951	0	1	0	0	0	no	no	no	no	no	29	5.80	5
ORTHOMCL8952	0	0	1	1	0	no	no	no	no	no	29	1.93	15
ORTHOMCL8953	1	1	0	1	0	no	no	no	no	no	29	1.45	20
ORTHOMCL8954	0	0	0	1	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8955	0	1	0	0	0	no	no	no	no	no	29	14.50	2
ORTHOMCL8956	1	1	1	0	0	yes	no	yes	no	no	29	1.21	24
ORTHOMCL8957	0	1	0	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8958	1	0	1	0	0	no	no	no	no	no	29	2.23	13
ORTHOMCL8959	0	1	0	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8960	1	1	1	1	1	no	no	no	no	yes	29	1.26	23
ORTHOMCL8961	0	1	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8962	0	0	1	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8963	1	1	0	0	1	no	yes	no	no	yes	29	1.38	21
ORTHOMCL8964	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8965	1	1	1	0	1	no	no	no	no	yes	29	2.23	13
ORTHOMCL8966	1	0	1	0	0	no	no	yes	no	no	29	1.93	15
ORTHOMCL8967	0	1	1	0	0	no	yes	no	no	no	29	1.81	16
ORTHOMCL8968	0	0	0	1	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8969	1	1	1	0	1	no	no	no	no	yes	29	3.22	9
ORTHOMCL8970	1	1	0	1	1	no	no	no	no	yes	29	1.26	23
ORTHOMCL8971	0	0	1	0	0	no	no	yes	no	no	29	2.23	13
ORTHOMCL8972	0	1	0	1	0	no	no	no	yes	no	29	1.45	20
ORTHOMCL8973	0	0	0	1	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8974	1	1	1	1	0	no	no	no	no	no	29	1.38	21
ORTHOMCL8975	1	0	1	0	0	no	no	yes	no	no	29	1.38	21
ORTHOMCL8976	0	0	1	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL8977	1	0	1	1	0	no	no	no	no	no	29	1.81	16
ORTHOMCL8978	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8979	1	1	0	0	0	yes	no	no	no	no	29	2.23	13
ORTHOMCL8980	1	1	0	1	1	no	no	no	no	yes	29	2.90	10
ORTHOMCL8981	1	1	0	1	1	no	no	no	no	yes	29	1.16	25
ORTHOMCL8982	0	1	0	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL8983	1	1	0	1	1	no	no	no	no	yes	29	2.23	13
ORTHOMCL8984	0	1	1	1	1	no	no	no	no	yes	29	1.81	16
ORTHOMCL8985	0	1	0	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8986	1	1	1	0	0	yes	no	no	no	no	29	1.38	21
ORTHOMCL8987	0	1	0	1	0	no	no	no	yes	no	29	2.07	14
ORTHOMCL8988	0	1	0	0	0	no	no	no	no	no	29	2.07	14
ORTHOMCL8989	0	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL8990	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL8991	0	1	0	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL8992	1	1	0	1	0	no	no	no	no	no	29	1.81	16
ORTHOMCL8993	1	1	1	1	1	no	no	no	no	yes	29	2.07	14
ORTHOMCL8994	0	0	1	1	1	no	no	no	yes	yes	29	1.93	15
ORTHOMCL8995	1	1	1	0	0	no	no	yes	no	no	29	1.61	18
ORTHOMCL8996	1	1	0	0	1	no	no	no	no	yes	29	3.22	9
ORTHOMCL8997	1	0	0	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL8998	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL8999	1	1	1	0	0	no	no	no	no	no	29	1.71	17
ORTHOMCL9000	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9001	0	0	1	1	0	no	no	yes	no	no	29	1.93	15
ORTHOMCL9002	1	0	1	0	0	no	no	no	no	no	29	2.23	13
ORTHOMCL9003	0	1	0	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL9004	1	1	1	0	0	no	no	no	no	no	29	1.32	22
ORTHOMCL9005	0	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9006	0	1	0	1	1	no	no	no	no	yes	29	1.81	16
ORTHOMCL9007	1	0	1	1	0	no	no	no	no	no	29	4.83	6
ORTHOMCL9008	0	1	0	1	0	no	no	no	no	no	29	2.64	11
ORTHOMCL9009	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9010	0	0	1	0	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9011	0	0	1	0	0	no	no	yes	no	no	29	2.23	13
ORTHOMCL9012	1	0	0	0	0	yes	no	no	no	no	29	3.22	9
ORTHOMCL9013	0	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9014	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9015	1	1	0	0	0	no	no	no	no	no	29	5.80	5
ORTHOMCL9016	1	1	0	0	1	no	no	no	no	yes	29	1.32	22
ORTHOMCL9017	1	1	1	0	0	no	no	no	no	no	29	1.38	21
ORTHOMCL9018	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9019	1	1	1	0	0	no	no	yes	no	no	29	1.32	22
ORTHOMCL9020	0	1	0	1	0	no	no	no	yes	no	29	2.07	14
ORTHOMCL9021	1	1	0	1	0	no	no	no	no	no	29	1.21	24
ORTHOMCL9022	1	0	0	1	0	no	no	no	no	no	29	2.23	13
ORTHOMCL9023	0	1	0	0	1	no	no	no	no	yes	29	2.90	10
ORTHOMCL9024	1	1	0	1	0	no	no	no	yes	no	29	1.16	25
ORTHOMCL9025	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9026	0	0	0	1	0	no	no	no	no	no	29	7.25	4
ORTHOMCL9027	1	1	0	0	0	no	no	no	no	no	29	1.93	15
ORTHOMCL9028	1	1	1	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL9029	0	1	0	1	1	no	no	no	no	yes	29	1.12	26
ORTHOMCL9030	0	1	0	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9031	0	0	1	0	0	no	no	yes	no	no	29	2.23	13
ORTHOMCL9032	1	1	1	0	1	no	no	no	no	yes	29	1.12	26
ORTHOMCL9033	1	1	1	0	0	no	yes	no	no	no	29	1.71	17
ORTHOMCL9034	0	0	0	1	0	no	no	no	no	no	29	4.14	7
ORTHOMCL9035	0	0	1	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9036	0	1	1	0	0	no	no	no	no	no	29	9.67	3
ORTHOMCL9037	0	1	1	1	0	no	no	no	no	no	29	1.61	18
ORTHOMCL9038	1	0	0	1	0	no	no	no	no	no	29	1.61	18
ORTHOMCL9039	0	1	0	0	0	no	no	no	no	no	29	4.83	6
ORTHOMCL9040	1	0	1	1	0	no	no	no	no	no	29	1.45	20
ORTHOMCL9041	1	1	1	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9042	1	1	0	1	1	no	no	no	no	yes	29	1.71	17
ORTHOMCL9043	1	1	0	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL9044	1	1	0	0	0	no	no	no	no	no	29	5.80	5
ORTHOMCL9045	0	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9046	1	1	1	1	0	no	no	no	no	no	29	1.16	25
ORTHOMCL9047	1	0	1	0	0	no	no	yes	no	no	29	1.93	15
ORTHOMCL9048	0	1	0	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL9049	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9050	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9051	0	1	0	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9052	1	1	1	0	0	no	yes	no	no	no	29	1.32	22
ORTHOMCL9053	0	1	0	0	0	no	no	no	no	no	29	2.23	13
ORTHOMCL9054	1	1	1	0	1	no	no	no	no	yes	29	2.23	13
ORTHOMCL9055	0	1	0	0	0	no	no	no	no	no	29	9.67	3
ORTHOMCL9056	1	0	1	0	0	no	no	no	no	no	29	1.71	17
ORTHOMCL9057	0	1	0	0	0	no	no	no	no	no	29	9.67	3
ORTHOMCL9058	0	1	1	1	0	no	no	no	no	no	29	1.45	20
ORTHOMCL9059	0	0	0	1	0	no	no	no	no	no	29	2.64	11
ORTHOMCL9060	0	0	1	0	0	no	no	no	no	no	29	29.00	1
ORTHOMCL9061	0	0	1	0	0	no	no	no	no	no	29	3.62	8
ORTHOMCL9062	0	1	1	0	0	no	no	no	no	no	29	9.67	3
ORTHOMCL9063	1	0	1	0	1	no	no	yes	no	yes	29	1.93	15
ORTHOMCL9064	0	0	0	1	0	no	no	no	no	no	29	4.83	6
ORTHOMCL9065	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9066	1	0	1	0	0	no	no	no	no	no	29	1.93	15
ORTHOMCL9067	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL9068	0	0	1	1	1	no	no	yes	no	yes	29	1.93	15
ORTHOMCL9069	1	0	1	0	0	no	no	yes	no	no	29	1.45	20
ORTHOMCL9070	0	1	0	1	1	no	no	no	yes	yes	29	1.71	17
ORTHOMCL9071	1	1	0	0	0	no	no	no	no	no	29	4.14	7
ORTHOMCL9072	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9073	1	1	0	0	1	no	yes	no	no	yes	29	1.26	23
ORTHOMCL9074	0	0	1	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9075	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9076	1	1	0	1	0	no	no	no	no	no	29	1.71	17
ORTHOMCL9077	0	0	0	1	0	no	no	no	no	no	29	3.62	8
ORTHOMCL9078	1	0	1	1	0	no	no	no	no	no	29	2.07	14
ORTHOMCL9079	0	1	0	0	1	no	no	no	no	yes	29	1.93	15
ORTHOMCL9080	1	1	0	1	0	no	no	no	no	no	29	1.93	15
ORTHOMCL9081	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9082	0	1	1	1	0	no	no	no	no	no	29	1.81	16
ORTHOMCL9083	0	1	0	0	1	no	no	no	no	yes	29	1.93	15
ORTHOMCL9084	0	0	1	0	0	no	no	no	no	no	29	14.50	2
ORTHOMCL9085	0	1	1	1	1	no	no	no	no	yes	29	1.45	20
ORTHOMCL9086	0	0	1	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9087	1	1	1	1	0	no	no	no	no	no	29	1.12	26
ORTHOMCL9088	1	1	1	0	0	yes	no	no	no	no	29	1.93	15
ORTHOMCL9089	1	0	0	1	1	yes	no	no	no	yes	29	1.32	22
ORTHOMCL9090	0	1	0	0	0	no	no	no	no	no	29	5.80	5
ORTHOMCL9091	0	0	0	1	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9092	1	0	0	0	1	no	no	no	no	yes	29	3.62	8
ORTHOMCL9093	1	1	0	1	1	no	no	no	no	yes	29	1.32	22
ORTHOMCL9094	0	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9095	1	1	1	0	0	no	no	yes	no	no	29	1.32	22
ORTHOMCL9096	1	0	0	0	0	no	no	no	no	no	29	5.80	5
ORTHOMCL9097	0	1	1	0	1	no	no	no	no	yes	29	1.16	25
ORTHOMCL9098	0	0	1	0	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9099	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9100	1	0	0	1	1	no	no	no	yes	yes	29	1.32	22
ORTHOMCL9101	0	0	0	1	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9102	0	0	0	1	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9103	1	1	1	1	0	no	no	no	no	no	29	1.61	18
ORTHOMCL9104	0	0	0	1	0	no	no	no	no	no	29	4.83	6
ORTHOMCL9105	0	0	1	0	0	no	no	yes	no	no	29	2.23	13
ORTHOMCL9106	0	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL9107	1	1	1	0	0	no	no	no	no	no	29	2.07	14
ORTHOMCL9108	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9109	1	0	0	1	1	no	no	no	no	yes	29	2.07	14
ORTHOMCL9110	1	1	0	1	1	yes	no	no	yes	yes	29	1.21	24
ORTHOMCL9111	1	1	1	1	0	no	no	no	no	no	29	1.21	24
ORTHOMCL9112	1	0	1	0	0	no	no	no	no	no	29	2.07	14
ORTHOMCL9113	1	1	1	0	1	no	no	yes	no	yes	29	1.45	20
ORTHOMCL9114	0	0	1	1	0	no	no	no	no	no	29	2.23	13
ORTHOMCL9115	0	1	0	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL9116	0	1	0	0	0	no	no	no	no	no	29	7.25	4
ORTHOMCL9117	1	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9118	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9119	0	1	0	0	0	no	no	no	no	no	29	3.22	9
ORTHOMCL9120	0	1	1	0	0	no	no	no	no	no	29	1.53	19
ORTHOMCL9121	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9122	1	0	1	0	0	no	no	no	no	no	29	2.64	11
ORTHOMCL9123	0	0	1	0	0	no	no	no	no	no	29	4.83	6
ORTHOMCL9124	1	0	1	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9125	0	0	0	1	0	no	no	no	no	no	29	2.42	12
ORTHOMCL9126	0	1	1	1	0	no	no	no	no	no	29	1.16	25
ORTHOMCL9127	1	1	1	1	0	no	no	no	no	no	29	2.90	10
ORTHOMCL9128	0	1	0	1	0	no	no	no	no	no	29	1.53	19
ORTHOMCL9129	0	0	0	1	0	no	no	no	yes	no	29	2.23	13
ORTHOMCL9130	0	1	0	0	0	no	no	no	no	no	28	3.50	8
ORTHOMCL9131	0	1	1	1	0	no	no	no	no	no	28	1.22	23
ORTHOMCL9132	1	1	0	0	0	no	no	no	no	no	28	2.00	14
ORTHOMCL9133	1	0	1	0	1	no	no	no	no	yes	28	1.87	15
ORTHOMCL9134	0	1	1	1	0	no	no	no	yes	no	28	1.40	20
ORTHOMCL9135	1	1	1	1	0	no	no	no	no	no	28	1.22	23
ORTHOMCL9136	1	0	0	0	0	no	no	no	no	no	28	5.60	5
ORTHOMCL9137	1	1	1	1	0	no	no	no	no	no	28	2.33	12
ORTHOMCL9138	1	1	1	1	0	no	no	no	no	no	28	2.15	13
ORTHOMCL9139	0	1	1	0	0	no	no	no	no	no	28	14.00	2
ORTHOMCL9140	0	1	0	0	0	no	no	no	no	no	28	9.33	3
ORTHOMCL9141	0	1	0	1	0	no	no	no	no	no	28	1.27	22
ORTHOMCL9142	0	1	0	0	0	no	no	no	no	no	28	4.00	7
ORTHOMCL9143	0	1	1	1	0	no	no	no	no	no	28	1.75	16
ORTHOMCL9144	0	0	0	1	0	no	no	no	no	no	28	2.55	11
ORTHOMCL9145	0	0	1	0	1	no	no	no	no	yes	28	2.15	13
ORTHOMCL9146	1	0	1	0	0	yes	no	no	no	no	28	2.55	11
ORTHOMCL9147	1	1	0	1	1	no	no	no	no	yes	28	1.65	17
ORTHOMCL9148	1	0	0	0	0	yes	no	no	no	no	28	3.11	9
ORTHOMCL9149	1	1	0	0	1	no	no	no	no	yes	28	2.33	12
